Links,DocumentID,From_PDF
#main,https://learn.microsoft.com/en-us/windows/win32/fileio/master-file-table,threat-report-24th-march-2023.pdf
https://go.microsoft.com/fwlink/p/?LinkID=2092881 ,https://learn.microsoft.com/en-us/windows/win32/fileio/master-file-table,threat-report-24th-march-2023.pdf
https://learn.microsoft.com/en-us/lifecycle/faq/internet-explorer-microsoft-edge,https://learn.microsoft.com/en-us/windows/win32/fileio/master-file-table,threat-report-24th-march-2023.pdf
https://www.microsoft.com,https://learn.microsoft.com/en-us/windows/win32/fileio/master-file-table,threat-report-24th-march-2023.pdf
https://github.com/MicrosoftDocs/win32/blob/docs/desktop-src/FileIO/master-file-table.md,https://learn.microsoft.com/en-us/windows/win32/fileio/master-file-table,threat-report-24th-march-2023.pdf
https://github.com/MicrosoftDocs/win32/blob/docs/desktop-src/FileIO/master-file-table.md,https://learn.microsoft.com/en-us/windows/win32/fileio/master-file-table,threat-report-24th-march-2023.pdf
https://support.microsoft.com/kb/174619,https://learn.microsoft.com/en-us/windows/win32/fileio/master-file-table,threat-report-24th-march-2023.pdf
/en-us/windows/win32/api/winioctl/ni-winioctl-fsctl_get_ntfs_volume_data,https://learn.microsoft.com/en-us/windows/win32/fileio/master-file-table,threat-report-24th-march-2023.pdf
https://github.com//issues,https://learn.microsoft.com/en-us/windows/win32/fileio/master-file-table,threat-report-24th-march-2023.pdf
#,https://learn.microsoft.com/en-us/windows/win32/fileio/master-file-table,threat-report-24th-march-2023.pdf
https://aka.ms/yourcaliforniaprivacychoices,https://learn.microsoft.com/en-us/windows/win32/fileio/master-file-table,threat-report-24th-march-2023.pdf
/en-us/previous-versions/,https://learn.microsoft.com/en-us/windows/win32/fileio/master-file-table,threat-report-24th-march-2023.pdf
https://techcommunity.microsoft.com/t5/microsoft-learn-blog/bg-p/MicrosoftLearnBlog,https://learn.microsoft.com/en-us/windows/win32/fileio/master-file-table,threat-report-24th-march-2023.pdf
/en-us/contribute/,https://learn.microsoft.com/en-us/windows/win32/fileio/master-file-table,threat-report-24th-march-2023.pdf
https://go.microsoft.com/fwlink/?LinkId=521839,https://learn.microsoft.com/en-us/windows/win32/fileio/master-file-table,threat-report-24th-march-2023.pdf
/en-us/legal/termsofuse,https://learn.microsoft.com/en-us/windows/win32/fileio/master-file-table,threat-report-24th-march-2023.pdf
https://www.microsoft.com/legal/intellectualproperty/Trademarks/,https://learn.microsoft.com/en-us/windows/win32/fileio/master-file-table,threat-report-24th-march-2023.pdf
#,https://learn.microsoft.com/en-us/windows/win32/fileio/master-file-table,threat-report-24th-march-2023.pdf
https://aka.ms/yourcaliforniaprivacychoices,https://learn.microsoft.com/en-us/windows/win32/fileio/master-file-table,threat-report-24th-march-2023.pdf
/en-us/previous-versions/,https://learn.microsoft.com/en-us/windows/win32/fileio/master-file-table,threat-report-24th-march-2023.pdf
https://techcommunity.microsoft.com/t5/microsoft-learn-blog/bg-p/MicrosoftLearnBlog,https://learn.microsoft.com/en-us/windows/win32/fileio/master-file-table,threat-report-24th-march-2023.pdf
/en-us/contribute/,https://learn.microsoft.com/en-us/windows/win32/fileio/master-file-table,threat-report-24th-march-2023.pdf
https://go.microsoft.com/fwlink/?LinkId=521839,https://learn.microsoft.com/en-us/windows/win32/fileio/master-file-table,threat-report-24th-march-2023.pdf
/en-us/legal/termsofuse,https://learn.microsoft.com/en-us/windows/win32/fileio/master-file-table,threat-report-24th-march-2023.pdf
https://www.microsoft.com/legal/intellectualproperty/Trademarks/,https://learn.microsoft.com/en-us/windows/win32/fileio/master-file-table,threat-report-24th-march-2023.pdf
